개설학년,주관학과,과목명,수강인원,교수명,요일및시간
4,도시공학과,도시계획실습(캡스톤디자인)(4)(*) (PRACTICE IN URBAN PLANNING IV),10,김형규,월6789
1,법학부,헌법기본권론 (CONSTITUTIONAL LAW(BASIC RIGHT)),10,김주환2,"화78,목78"
1,법학부,헌법기본권론 (CONSTITUTIONAL LAW(BASIC RIGHT)),10,장용근,"월56,수56"
1,법학부,헌법기본권론 (CONSTITUTIONAL LAW(BASIC RIGHT)),10,이노홍,"월56,화56"
1,법학부,헌법기본권론 (CONSTITUTIONAL LAW(BASIC RIGHT)),10,이노홍,"월78,화78"
1,법학부,민법총칙 (CIVIL LAW(GENERAL PROVISION)),10,사동천,"월23,화23"
1,법학부,민법총칙 (CIVIL LAW(GENERAL PROVISION)),10,강봉석,"월23,목23"
1,법학부,민법총칙 (CIVIL LAW(GENERAL PROVISION)),10,사동천,"수67,목23"
1,법학부,형법총론 (GENERALS OF CRIMINAL LAW),10,오기두,월123
1,법학부,형법총론 (GENERALS OF CRIMINAL LAW),10,오병두,목678
2,법학부,물권총론 (GENERAL PRINCIPLES OF PROPERTY RIGHTS),10,박진완,월234
2,법학부,물권총론 (GENERAL PRINCIPLES OF PROPERTY RIGHTS),10,사동천,화567
2,법학부,물권총론 (GENERAL PRINCIPLES OF PROPERTY RIGHTS),10,강봉석,화678
2,법학부,법정채권법 (LAW OF STATUTORY CLAIMS),10,박진완,금234
2,법학부,법정채권법 (LAW OF STATUTORY CLAIMS),10,사동천,월567
2,법학부,법정채권법 (LAW OF STATUTORY CLAIMS),10,강봉석,수678
2,법학부,국제법Ⅱ (INTERNATIONAL LAW Ⅱ),10,박현석,화234
2,법학부,헌법소송법 (CONSTITUTIONAL PROCEDURE),10,장용근,목678
2,법학부,행정법Ⅱ (ADMINISTRATIVE LAWⅡ),10,김성태,월678
2,법학부,행정법Ⅱ (ADMINISTRATIVE LAWⅡ),10,송시강,월234
2,법학부,회사법 (FIRM LAW),10,이중기,화234
2,법학부,회사법 (FIRM LAW),10,주강원,수234
2,법학부,회사법 (FIRM LAW),10,이중기,목234
2,법학부,회사법 (FIRM LAW),10,주강원,월234
3,법학부,형법특강(NCS) (SEMINAR ON CRIMINAL LAW(NCS)),10,김국진,월56
3,법학부,비교헌법 (COMPARATIVE STUDY OF CONSTITUTIONS),10,이노홍,수345
3,법학부,건축법 (CONSTRUCTION LAW & LAND USE CONTROLS),10,송시강,수678
3,법학부,민사소송법Ⅱ (LAW OF CIVIL PROCEDUREⅡ),10,박태신,수678
3,법학부,형사소송법Ⅱ (CRIMINAL PROCEDUREⅡ),10,오병두,수678
3,법학부,행정법사례연습 (CASE STUIDES IN ADMINISTRATIVE LAW),10,김성태,화234
3,법학부,국제분쟁해결법 (SEMINAR ON INTERNATIONAL LAW),10,박현석,목678
3,법학부,공익소송법 (PUBLIC INTEREST LITIGATION),10,황창근,월234
3,법학부,보험·해상법 (INSURANCE AND MARITIME LAW),10,주강원,목678
3,법학부,세법 (TAX LAW),10,황창근,목234
4,법학부,판례민법 (CASE ANALYSIS IN CIVIL LAW),10,김국진,금234
4,법학부,법철학 (LEGAL PHILOSOPHY),10,오병두,화678
4,법학부,헌법특강 (SPECIAL TOPICS IN CONSTITUTIONAL LAW),10,황치연,월678
4,법학부,법제사 (LEGAL HISTORY),10,송시강,월678
4,법학부,상표법 (THE TRADEMARKS LAW),10,안원모,목678
4,법학부,법조윤리 (PROFESSIONAL RESPONSIBILITY),10,안병희,월678
4,법학부,노동법Ⅱ (LABOR LAWⅡ),10,정상익,수678
4,법학부,THE MODERN STATE & LEGAL THEORY(*) (THE MODERN STATE & LEGAL THEORY),10,송시강,수23
4,법학부,경찰법 (POLICE LAW),10,김성태,월234
4,법학부,형사실무와모의재판(취.창업) (CRIMINAL LAW PRACTICE AND CRIMINAL LAW MOOT COURT),10,김국진,월78
4,법학부,자본시장법 (CAPITAL MARKET AND FINANCIAL INVESTMENT BUSINESS ACT),10,이중기,화678
3,"화234,화567",법학부,10,"음선필,김경희2","화234,화567"
독어독문학과,,독어독문학과,,,[202609]독일의이슈 (ISSUE IN GERMANY)
1,예술학과,미학입문 (INTRODUCTION TO AESTHETICS),10,하선규,수234
1,예술학과,미학입문 (INTRODUCTION TO AESTHETICS),10,하선규,수789
1,예술학과,미학입문 (INTRODUCTION TO AESTHETICS),10,전예완,수234
1,예술학과,미학입문 (INTRODUCTION TO AESTHETICS),10,전예완,금234
2,예술학과,현대미술분석및실습 (THEORETICAL ANALYSIS & PRACTICE OF MODERN AND CONTEMPORARY ART ),10,정연심,화789
2,예술학과,현대미술분석및실습 (THEORETICAL ANALYSIS & PRACTICE OF MODERN AND CONTEMPORARY ART ),10,김재도,수234
2,예술학과,서양근세미술사Ⅱ (WESTERN ART HISTORY: FROM THE 15TH TO THE 18TH CENTURY),10,손수연,목234
3,예술학과,현대미학 (CONTEMPORARY AESTHETICS),10,하선규,목789
3,예술학과,현대미학 (CONTEMPORARY AESTHETICS),10,하선규,목234
3,예술학과,서양현대미술사 (HISTORY OF CONTEMPORARY WESTERN ART),10,장승연,목456
3,예술학과,서양현대미술사 (HISTORY OF CONTEMPORARY WESTERN ART),10,성신영,수234
4,예술학과,포스트모더니즘미술론 (POSTMODERN THEORIES IN ART),10,전영백,수789
4,예술학과,포스트모더니즘미술론 (POSTMODERN THEORIES IN ART),10,이필,목789
4,예술학과,미디어아트이론 (MEDIA ART THEORY),10,정연심,목234
1,건축학부,세계건축사(1) (HISTORY OF WORLD ARCHITECTURE(1)),10,이재영,목234
1,건축학부,세계건축사(1) (HISTORY OF WORLD ARCHITECTURE(1)),10,김대한,화234
1,건축학부,세계건축사(1) (HISTORY OF WORLD ARCHITECTURE(1)),10,김대한,화678
1,건축학부,세계건축사(1) (HISTORY OF WORLD ARCHITECTURE(1)),10,이다솔,목234
1,건축학부,세계건축사(1) (HISTORY OF WORLD ARCHITECTURE(1)),10,김정현6,수567
3,건축학전공(5년제),건축공간론 (ARCHITECTURAL SPACE THEORY),10,전체,김일석1
3,건축학전공(5년제),건축공간론 (ARCHITECTURAL SPACE THEORY),10,장용순,수345
4,건축학전공(5년제),건축경영 (ARCHITECTURAL MANAGEMENT),10,송규만,수678
4,건축학전공(5년제),건축이론 (ARCHITECTURAL THEORY),10,조한,목234
5,건축학전공(5년제),주거론 (HOUSING THEORY),10,김주원,금234
5,건축학전공(5년제),건축비평 (ARCHITECTURAL CRITICISM),10,김선주2,목234
2,실내건축학전공,세계건축사(2) (HISTORY OF WORLD ARCHITECTURE(2)),10,채우리,목234
0,교양과(서울),C-프로그래밍 (C-PROGRAMMING),10,김상곤,"화23,목2"
0,교양과(서울),C-프로그래밍 (C-PROGRAMMING),10,고제욱,금678
0,교양과(서울),C-프로그래밍 (C-PROGRAMMING),10,고제욱,금101112
0,교양과(서울),C-프로그래밍 (C-PROGRAMMING),10,정예원,"월23,수2"
0,교양과(서울),C-프로그래밍 (C-PROGRAMMING),10,정예원,"월5,화45"
0,교양과(서울),C-프로그래밍 (C-PROGRAMMING),10,정예원,"화7,수45"
1,전자·전기공학부,디지털논리회로 (DIGITAL LOGIC CIRCUIT),10,임종태1,"월2,화2,수2"
1,전자·전기공학부,디지털논리회로 (DIGITAL LOGIC CIRCUIT),10,임종태1,"월3,화3,수3"
1,전자·전기공학부,디지털논리회로(*) (DIGITAL LOGIC CIRCUIT),10,이성태,"수5,목5,금5"
1,전자·전기공학부,디지털논리회로(*) (DIGITAL LOGIC CIRCUIT),10,이성태,"수6,목6,금6"
1,전자·전기공학부,디지털논리회로(*) (DIGITAL LOGIC CIRCUIT),10,이성태,"수7,목7,금7"
1,전자·전기공학부,디지털논리회로 (DIGITAL LOGIC CIRCUIT),10,김준석1,"월6,화6,목6"
1,전자·전기공학부,창직 IoT 설계입문 (INTRODUCTION TO ENTREPRENEURIAL IT DESIGN),10,홍준표,화678
2,전자·전기공학부,전자회로(1) (ELECTRONIC CIRCUIT DESIGN (I)),10,허서원,"화78,수7"
2,전자·전기공학부,전자회로(1)(*) (ELECTRONIC CIRCUIT DESIGN (I)),10,김영민3,"월67,목6"
2,전자·전기공학부,전자회로(1)(*) (ELECTRONIC CIRCUIT DESIGN (I)),10,김형탁,"수3,금56"
2,전자·전기공학부,전자회로(1) (ELECTRONIC CIRCUIT DESIGN (I)),10,김형탁,"수2,금23"
2,전자·전기공학부,전자회로(1) (ELECTRONIC CIRCUIT DESIGN (I)),10,서종욱,"화3,목3,금3"
2,전자·전기공학부,신호와시스템 (SIGNALS AND SYSTEMS),10,양현석,"월1,화1,수1"
2,전자·전기공학부,신호와시스템 (SIGNALS AND SYSTEMS),10,허서원,"화1,수1,금1"
2,전자·전기공학부,신호와시스템 (SIGNALS AND SYSTEMS),10,김재민,"수5,목5,금5"
2,전자·전기공학부,신호와시스템 (SIGNALS AND SYSTEMS),10,김재민,"수4,목4,금4"
2,전자·전기공학부,신호와시스템 (SIGNALS AND SYSTEMS),10,허서원,"화2,수2,금2"
2,전자·전기공학부,신호와시스템 (SIGNALS AND SYSTEMS),10,임승찬,"화5,목5,금5"
2,전자·전기공학부,신호와시스템(*) (SIGNALS AND SYSTEMS),10,임승찬,"화6,목6,금6"
3,전자·전기공학부,컴퓨터커뮤니케이션네트워크(*) (COMPUTER COMMUNICATION NETWORKS),10,고경준,"목23,금2"
4,전자·전기공학부,인공지능및머신러닝 (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING ),10,고경준,"화3,수3,금3"
4,전자·전기공학부,IT종합설계프로젝트 (IT INTEGRAL DESIGN PROJECT ),10,이종창,금234
4,전자·전기공학부,IT종합설계프로젝트 (IT INTEGRAL DESIGN PROJECT ),10,이정해,금234
4,전자·전기공학부,IT종합설계프로젝트 (IT INTEGRAL DESIGN PROJECT ),10,김재민,월567
4,전자·전기공학부,IT종합설계프로젝트 (IT INTEGRAL DESIGN PROJECT ),10,추호성,금789
4,전자·전기공학부,IT종합설계프로젝트 (IT INTEGRAL DESIGN PROJECT ),10,차호영,화234
4,전자·전기공학부,IT종합설계프로젝트 (IT INTEGRAL DESIGN PROJECT ),10,김형탁,수456
4,전자·전기공학부,IT종합설계프로젝트 (IT INTEGRAL DESIGN PROJECT ),10,성혁기,수678
4,전자·전기공학부,IT종합설계프로젝트 (IT INTEGRAL DESIGN PROJECT ),10,김종선1,화567
4,전자·전기공학부,IT종합설계프로젝트 (IT INTEGRAL DESIGN PROJECT ),10,허서원,금789
4,전자·전기공학부,IT종합설계프로젝트(*) (IT INTEGRAL DESIGN PROJECT ),10,김준석1,화789
4,전자·전기공학부,IT종합설계프로젝트(*) (IT INTEGRAL DESIGN PROJECT ),10,고경준,목567
4,전자·전기공학부,인공지능반도체종합설계 (AI SEMICONDUCTOR SYSTEM DESIGN),10,김영민3,목345
2,컴퓨터공학과,자료구조및프로그래밍 (DATA STRUCTURES & PROGRAMMING),10,"송하윤,장준희","화78,금89"
2,컴퓨터공학과,자료구조및프로그래밍 (DATA STRUCTURES & PROGRAMMING),10,"송하윤,장준희","목78,금45"
2,컴퓨터공학과,자료구조및프로그래밍 (DATA STRUCTURES & PROGRAMMING),10,이혜영1,"월23,수23"
2,컴퓨터공학과,자료구조및프로그래밍 (DATA STRUCTURES & PROGRAMMING),10,이혜영1,"월67,화67"
2,컴퓨터공학과,자료구조및프로그래밍 (DATA STRUCTURES & PROGRAMMING),10,이혜영1,"화23,수67"
2,컴퓨터공학과,논리회로설계및실험 (LOGIC CIRCUITS AND LAB),10,이준용,"월23,화23"
2,컴퓨터공학과,논리회로설계및실험 (LOGIC CIRCUITS AND LAB),10,이준용,"월67,화67"
3,컴퓨터공학과,기계학습기초 ( FUNDAMENTAL MACHINE LEARNING ),10,박준,"월6,화45"
3,컴퓨터공학과,기계학습기초 ( FUNDAMENTAL MACHINE LEARNING ),10,박준,"월7,수45"
2,산업·데이터공학과,의사결정(2) (PROBABILISTIC DECISION MAKING(2)),10,옥창수,"목1,목23"
2,산업·데이터공학과,의사결정(2) (PROBABILISTIC DECISION MAKING(2)),10,옥창수,"목5,목67"
2,산업·데이터공학과,데이터전처리 ( INTRODUCTION TO DATA PREPROCESSING),10,하정훈,월123
2,산업·데이터공학과,R데이터분석 (DATA ANALYSIS USING R),10,박세호,"월45,수2"
2,산업·데이터공학과,R데이터분석 (DATA ANALYSIS USING R),10,박세호,"월67,수3"
3,산업·데이터공학과,파이썬데이터분석 (DATA ANALYSIS WITH PYTHON),10,최진영1,금123
3,산업·데이터공학과,텍스트마이닝 (TEXT MINING),10,신훈식,수678
4,산업·데이터공학과,고객분석론 (CUSTOMER RESEARCH),10,박희석,"수9,금89"
4,산업·데이터공학과,바이오헬스응용 (APPLICATIONS IN BIO-HEALTHCARE),10,하정훈,화123
0,교양과(서울),지능로봇융합설계프로젝트(2) ( ),10,문희창,화8910
1,전자·전기공학부,디지털논리회로 (DIGITAL LOGIC CIRCUIT),10,임종태1,"월2,화2,수2"
1,전자·전기공학부,디지털논리회로 (DIGITAL LOGIC CIRCUIT),10,임종태1,"월3,화3,수3"
1,전자·전기공학부,디지털논리회로(*) (DIGITAL LOGIC CIRCUIT),10,이성태,"수5,목5,금5"
1,전자·전기공학부,디지털논리회로(*) (DIGITAL LOGIC CIRCUIT),10,이성태,"수6,목6,금6"
1,전자·전기공학부,디지털논리회로(*) (DIGITAL LOGIC CIRCUIT),10,이성태,"수7,목7,금7"
1,전자·전기공학부,디지털논리회로 (DIGITAL LOGIC CIRCUIT),10,김준석1,"월6,화6,목6"
1,전자·전기공학부,창직 IoT 설계입문 (INTRODUCTION TO ENTREPRENEURIAL IT DESIGN),10,홍준표,화678
2,전자·전기공학부,전자회로(1) (ELECTRONIC CIRCUIT DESIGN (I)),10,허서원,"화78,수7"
2,전자·전기공학부,전자회로(1)(*) (ELECTRONIC CIRCUIT DESIGN (I)),10,김영민3,"월67,목6"
2,전자·전기공학부,전자회로(1)(*) (ELECTRONIC CIRCUIT DESIGN (I)),10,김형탁,"수3,금56"
2,전자·전기공학부,전자회로(1) (ELECTRONIC CIRCUIT DESIGN (I)),10,김형탁,"수2,금23"
2,전자·전기공학부,전자회로(1) (ELECTRONIC CIRCUIT DESIGN (I)),10,서종욱,"화3,목3,금3"
2,전자·전기공학부,신호와시스템 (SIGNALS AND SYSTEMS),10,양현석,"월1,화1,수1"
2,전자·전기공학부,신호와시스템 (SIGNALS AND SYSTEMS),10,허서원,"화1,수1,금1"
2,전자·전기공학부,신호와시스템 (SIGNALS AND SYSTEMS),10,김재민,"수5,목5,금5"
2,전자·전기공학부,신호와시스템 (SIGNALS AND SYSTEMS),10,김재민,"수4,목4,금4"
2,전자·전기공학부,신호와시스템 (SIGNALS AND SYSTEMS),10,허서원,"화2,수2,금2"
2,전자·전기공학부,신호와시스템 (SIGNALS AND SYSTEMS),10,임승찬,"화5,목5,금5"
2,전자·전기공학부,신호와시스템(*) (SIGNALS AND SYSTEMS),10,임승찬,"화6,목6,금6"
4,전자·전기공학부,인공지능및머신러닝 (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING ),10,고경준,"화3,수3,금3"
1,기계ㆍ시스템디자인공학과,공학CAD및형상모델링 (ENGINEERING CAD AND GEOMETRIC MODELLING),10,"오유근,김봉중","화2,수67"
1,기계ㆍ시스템디자인공학과,공학CAD및형상모델링 (ENGINEERING CAD AND GEOMETRIC MODELLING),10,"조성산,김봉중","화2,금78"
1,기계ㆍ시스템디자인공학과,공학CAD및형상모델링 (ENGINEERING CAD AND GEOMETRIC MODELLING),10,"김정훈6,맹상진","화3,수23"
1,기계ㆍ시스템디자인공학과,공학CAD및형상모델링 (ENGINEERING CAD AND GEOMETRIC MODELLING),10,"김지호4,김형철1","수5,목34"
1,기계ㆍ시스템디자인공학과,공학CAD및형상모델링 (ENGINEERING CAD AND GEOMETRIC MODELLING),10,"임현준,김진원2","월2,목78"
1,기계ㆍ시스템디자인공학과,공학CAD및형상모델링 (ENGINEERING CAD AND GEOMETRIC MODELLING),10,"임현준,김진원2","월3,화23"
1,기계ㆍ시스템디자인공학과,공학CAD및형상모델링 (ENGINEERING CAD AND GEOMETRIC MODELLING),10,"임현준,김진원2","화6,수78"
1,기계ㆍ시스템디자인공학과,공학CAD및형상모델링(*) (ENGINEERING CAD AND GEOMETRIC MODELLING),10,김형철1,"월8,금78"
2,기계ㆍ시스템디자인공학과,동역학 (DYNAMICS),10,전체,김정수2
2,기계ㆍ시스템디자인공학과,동역학 (DYNAMICS),10,전체,김정수2
2,기계ㆍ시스템디자인공학과,동역학 (DYNAMICS),10,김제도,"화78,목8"
2,기계ㆍ시스템디자인공학과,동역학 (DYNAMICS),10,배윤혁,"화6,목67"
2,기계ㆍ시스템디자인공학과,동역학 (DYNAMICS),10,최경윤,"화78,목6"
2,기계ㆍ시스템디자인공학과,공업열역학 (ENGINEERING THERMODYNAMICS),10,김형철1,"화23,금5"
2,기계ㆍ시스템디자인공학과,고체역학(2) (SOLID MECHANICS II),10,지해성,"월23,목5"
2,기계ㆍ시스템디자인공학과,고체역학(2) (SOLID MECHANICS II),10,오유근,"월23,목5"
2,기계ㆍ시스템디자인공학과,고체역학(2) (SOLID MECHANICS II),10,오유근,"수23,화5"
2,기계ㆍ시스템디자인공학과,고체역학(2) (SOLID MECHANICS II),10,김지호4,"수23,화5"
2,기계ㆍ시스템디자인공학과,메카트로닉스개론 (INTRODUCTION TO MECHATRONICS),10,이수용,"화3,수67"
2,기계ㆍ시스템디자인공학과,메카트로닉스개론 (INTRODUCTION TO MECHATRONICS),10,이수용,"화4,수23"
3,기계ㆍ시스템디자인공학과,기계요소설계 (MECHANICAL ELEMENTS DESIGN),10,임현준,"화5,금23"
3,기계ㆍ시스템디자인공학과,기계요소설계 (MECHANICAL ELEMENTS DESIGN),10,오유근,"월56,수4"
3,기계ㆍ시스템디자인공학과,기계요소설계 (MECHANICAL ELEMENTS DESIGN),10,허윤석,"화45,수6"
3,기계ㆍ시스템디자인공학과,자동제어 (AUTOMATIC CONTROL SYSTEMS),10,이수용,"월34,화6"
3,기계ㆍ시스템디자인공학과,자동제어 (AUTOMATIC CONTROL SYSTEMS),10,김의호,"화23,수2"
3,기계ㆍ시스템디자인공학과,자동제어(*) (AUTOMATIC CONTROL SYSTEMS),10,김진원2,"수3,금45"
2,컴퓨터공학과,자료구조및프로그래밍 (DATA STRUCTURES & PROGRAMMING),10,"송하윤,장준희","화78,금89"
2,컴퓨터공학과,자료구조및프로그래밍 (DATA STRUCTURES & PROGRAMMING),10,"송하윤,장준희","목78,금45"
2,컴퓨터공학과,자료구조및프로그래밍 (DATA STRUCTURES & PROGRAMMING),10,이혜영1,"월23,수23"
2,컴퓨터공학과,자료구조및프로그래밍 (DATA STRUCTURES & PROGRAMMING),10,이혜영1,"월67,화67"
2,컴퓨터공학과,자료구조및프로그래밍 (DATA STRUCTURES & PROGRAMMING),10,이혜영1,"화23,수67"
2,컴퓨터공학과,논리회로설계및실험 (LOGIC CIRCUITS AND LAB),10,이준용,"월23,화23"
2,컴퓨터공학과,논리회로설계및실험 (LOGIC CIRCUITS AND LAB),10,이준용,"월67,화67"
3,컴퓨터공학과,기계학습기초 ( FUNDAMENTAL MACHINE LEARNING ),10,박준,"월6,화45"
3,컴퓨터공학과,기계학습기초 ( FUNDAMENTAL MACHINE LEARNING ),10,박준,"월7,수45"
4,컴퓨터공학과,비디오이미지프로세싱(*) (VIDEO IMAGE PROCESSING),10,김태형3,"화2,수23"
4,컴퓨터공학과,비디오이미지프로세싱(*) (VIDEO IMAGE PROCESSING),10,김태형3,"수4,목23"
3,산업·데이터공학과,UX디자인 (UX DESIGN),10,김경도,월234
4,산업·데이터공학과,고객분석론 (CUSTOMER RESEARCH),10,박희석,"수9,금89"
3,디자인경영융합학부,기업법 (BUSINESS LAW),10,신상균,목111213
3,디자인경영융합학부,문화예술경영 (CULTURE AND ART MANAGEMENT),10,이용숙,월111213
3,디자인경영융합학부,재무회계 (FINANCIAL ACCOUNTING),10,정우준,수111213
4,디자인경영융합학부,박물관학과미술경영 (MUSEOLOGY AND ART MANAGEMENT),10,박주연,토567
4,디자인경영융합학부,디자인세미나 ( ),10,구지영,화111213
1,뮤지컬전공,기초연기(2) (ACTING(2)),10,남경주,월234
1,뮤지컬전공,기초연기(2) (ACTING(2)),10,남경주,화234
1,뮤지컬전공,기초연기(2) (ACTING(2)),10,이경선1,월234
1,뮤지컬전공,기초발성(2) (VOICE(2)),10,김민정5,월678
1,뮤지컬전공,기초발성(2) (VOICE(2)),10,김민정5,금678
1,뮤지컬전공,기초발성(2) (VOICE(2)),10,이승희9,수234
1,뮤지컬전공,기초무용(2) (BALLET(2)),10,원자승,수234
1,뮤지컬전공,기초무용(2) (BALLET(2)),10,원자승,수678
1,뮤지컬전공,기초무용(2) (BALLET(2)),10,한승훈,수678
1,뮤지컬전공,뮤지컬앙상블 (MUSICAL THEATRE ENSEMBLE),10,원미솔,금234
1,뮤지컬전공,뮤지컬독해 (ANALYSIS OF MUSICAL THEATRE),10,이윤정4,목678
1,뮤지컬전공,뮤지컬독해 (ANALYSIS OF MUSICAL THEATRE),10,박지훈5,금678
1,뮤지컬전공,시창청음(2) (SIGHT SINGING & EAR TRAINING(2)),10,박지훈5,목34
2,뮤지컬전공,뮤지컬개론 (INTRODUCTION TO MUSICAL THEATRE),10,고희경,월234
2,뮤지컬전공,뮤지컬개론 (INTRODUCTION TO MUSICAL THEATRE),10,고희경,월678
2,뮤지컬전공,뮤지컬레퍼토리실습(2) (MUSICAL THEATRE REPERTOIRE(2)),10,원미솔,금567
2,뮤지컬전공,화술 (VOICE & SPEECH),10,김소희5,수234
2,뮤지컬전공,화술 (VOICE & SPEECH),10,김소희5,목234
2,뮤지컬전공,심화무용(2) (MODERN DANCE),10,"원자승,이지은7",월678
2,뮤지컬전공,심화무용(2) (MODERN DANCE),10,"원자승,이지은7",월91011
2,뮤지컬전공,전공실기-보이스랩(2) (VOICE LAB(2)),1,이승희9,화2
2,뮤지컬전공,전공실기-보이스랩(2) (VOICE LAB(2)),1,홍세원,수5
2,뮤지컬전공,전공실기-보이스랩(2) (VOICE LAB(2)),1,원미솔,월9
2,뮤지컬전공,전공실기-보이스랩(2) (VOICE LAB(2)),1,홍세원,목3
2,뮤지컬전공,전공실기-보이스랩(2) (VOICE LAB(2)),1,홍세원,목4
2,뮤지컬전공,전공실기-보이스랩(2) (VOICE LAB(2)),1,이승희9,화3
2,뮤지컬전공,전공실기-보이스랩(2) (VOICE LAB(2)),1,김민정5,월10
2,뮤지컬전공,전공실기-보이스랩(2) (VOICE LAB(2)),1,홍세원,목5
2,뮤지컬전공,전공실기-보이스랩(2) (VOICE LAB(2)),1,원미솔,월10
2,뮤지컬전공,전공실기-보이스랩(2) (VOICE LAB(2)),1,홍세원,목6
2,뮤지컬전공,전공실기-보이스랩(2) (VOICE LAB(2)),1,이승희9,수6
2,뮤지컬전공,전공실기-보이스랩(2) (VOICE LAB(2)),1,홍세원,목7
2,뮤지컬전공,전공실기-보이스랩(2) (VOICE LAB(2)),1,홍세원,목8
2,뮤지컬전공,전공실기-보이스랩(2) (VOICE LAB(2)),1,이승희9,수7
2,뮤지컬전공,전공실기-보이스랩(2) (VOICE LAB(2)),1,김민정5,월11
2,뮤지컬전공,전공실기-보이스랩(2) (VOICE LAB(2)),1,이승희9,수8
2,뮤지컬전공,전공실기-보이스랩(2) (VOICE LAB(2)),1,김민정5,월12
2,뮤지컬전공,전공실기-보이스랩(2) (VOICE LAB(2)),1,홍세원,수4
2,뮤지컬전공,무대기술의이해 (INTRODUCTION OF THEATRE TECHNOLOGY),10,전체,김수연4
3,뮤지컬전공,뮤지컬제작실습(2) (PRODUCTION(2)),10,남경주,월678
3,뮤지컬전공,뮤지컬발성(2) (SINGING FOR MUSICAL THEATRE(2)),10,원미솔,수678
3,뮤지컬전공,뮤지컬댄스 (MUSICAL THEATRE DANCE),10,이지은7,화789
3,뮤지컬전공,뉴미디어액팅프로젝트 (NEW MEDIA ACTING PROJECT),10,김창수,금234
3,뮤지컬전공,연기와연출 (ACTING & DIRECTING),10,이경선1,목234
3,뮤지컬전공,공연분석과비평 (THEATRE ANALYSIS AND CRITICISM),10,김세중1,수123
4,뮤지컬전공,뮤지컬현장실습 (FIELD TRAINING),10,전체,김수연4
4,뮤지컬전공,오디션과쇼케이스 (AUDITION AND SHOWCASE),10,"원미솔,윤성호",수234
1,실용음악전공,기초연기(2) (ACTING(2)),10,박기영1,화456
1,실용음악전공,기초전공실기(2) (PRIVATE LESSON(2)),1,김현아1,월11
1,실용음악전공,기초전공실기(2) (PRIVATE LESSON(2)),1,김현아1,월12
1,실용음악전공,기초전공실기(2) (PRIVATE LESSON(2)),1,김현아1,월13
1,실용음악전공,기초전공실기(2) (PRIVATE LESSON(2)),1,김현아1,월7
1,실용음악전공,기초전공실기(2) (PRIVATE LESSON(2)),1,조용진1,월3
1,실용음악전공,기초전공실기(2) (PRIVATE LESSON(2)),1,조용진1,월4
1,실용음악전공,기초전공실기(2) (PRIVATE LESSON(2)),1,조용진1,월5
1,실용음악전공,기초전공실기(2) (PRIVATE LESSON(2)),1,조용진1,월6
1,실용음악전공,기초전공실기(2) (PRIVATE LESSON(2)),1,장혁,월4
1,실용음악전공,기초전공실기(2) (PRIVATE LESSON(2)),1,장혁,월5
1,실용음악전공,기초전공실기(2) (PRIVATE LESSON(2)),1,장혁,월6
1,실용음악전공,기초전공실기(2) (PRIVATE LESSON(2)),1,김기욱2,월4
1,실용음악전공,기초전공실기(2) (PRIVATE LESSON(2)),1,김기욱2,월5
1,실용음악전공,기초전공실기(2) (PRIVATE LESSON(2)),1,김기욱2,월6
1,실용음악전공,기초전공실기(2) (PRIVATE LESSON(2)),1,이태욱,월11
1,실용음악전공,기초전공실기(2) (PRIVATE LESSON(2)),1,이태욱,월2
1,실용음악전공,기초전공실기(2) (PRIVATE LESSON(2)),1,하재용,월3
1,실용음악전공,기초전공실기(2) (PRIVATE LESSON(2)),1,안지훈,월4
1,실용음악전공,기초전공실기(2) (PRIVATE LESSON(2)),1,안지훈,월5
1,실용음악전공,기초전공실기(2) (PRIVATE LESSON(2)),1,이송이,금11
1,실용음악전공,기초전공실기(2) (PRIVATE LESSON(2)),1,이송이,월2
1,실용음악전공,기초전공실기(2) (PRIVATE LESSON(2)),1,이송이,월4
1,실용음악전공,기초전공실기(2) (PRIVATE LESSON(2)),1,이병준,월5
1,실용음악전공,기초전공실기(2) (PRIVATE LESSON(2)),1,박만희,월5
1,실용음악전공,기초전공실기(2) (PRIVATE LESSON(2)),1,박만희,월6
1,실용음악전공,기초전공실기(2) (PRIVATE LESSON(2)),1,이규재,월5
1,실용음악전공,기초전공실기(2) (PRIVATE LESSON(2)),1,이신희,월1
1,실용음악전공,기초전공실기(2) (PRIVATE LESSON(2)),1,이신희,월2
1,실용음악전공,기초전공실기(2) (PRIVATE LESSON(2)),1,강주원,월7
1,실용음악전공,기초전공실기(2) (PRIVATE LESSON(2)),1,구예니,월4
1,실용음악전공,기초전공실기(2) (PRIVATE LESSON(2)),1,전진희1,월4
1,실용음악전공,기초전공실기(2) (PRIVATE LESSON(2)),1,전진희1,월1
1,실용음악전공,기초전공실기(2) (PRIVATE LESSON(2)),1,강주원,월8
1,실용음악전공,시창청음(2) (SIGHT SINGING & EAR TRAINING(2)),10,이송이,월78
1,실용음악전공,시창청음(2) (SIGHT SINGING & EAR TRAINING(2)),10,이송이,월910
1,실용음악전공,시창청음(2) (SIGHT SINGING & EAR TRAINING(2)),10,이성경,월56
1,실용음악전공,재즈화성학(2) (JAZZ HARMONY(2)),10,이병준,목23
1,실용음악전공,재즈화성학(2) (JAZZ HARMONY(2)),10,이병준,목45
